50.3220,-66.3938
50.2275,-66.5222
50.2166,-66.6606
50.2861,-66.7690
50.4541,-66.7726
50.5855,-66.7678
50.7061,-66.7607
50.8298,-66.7747
50.5796,-66.8505
50.4458,-66.9401
50.4798,-67.0494
50.5848,-67.0561
50.6924,-67.0817
50.8400,-67.0969
50.9554,-67.1140
50.8538,-67.1642
50.7472,-67.1830
50.6196,-67.1847
50.7207,-67.2382
50.6018,-67.2218
50.4712,-67.1952
50.3021,-67.1619
50.2017,-67.1207
50.0933,-67.1547
49.9822,-67.1738
49.8215,-67.2410
49.6975,-67.2885
49.8303,-67.1661
49.8556,-67.0535
49.4891,-67.0229
49.3115,-67.0462
49.2114,-66.9993
49.3475,-66.9547
49.2878,-66.8425
49.1638,-66.8381
49.0593,-66.8849
48.5881,-66.9373
48.3611,-67.0164
48.3547,-67.1215
48.4758,-67.1881
48.5846,-67.2092
48.7316,-67.2208
49.0447,-67.1520
49.2573,-67.1735
49.4053,-67.2233
49.2898,-67.2379
49.1980,-67.3381
49.0945,-67.3727
48.6294,-67.4519
48.5901,-67.5597
48.6968,-67.6672
48.6501,-67.8416
48.5239,-67.9417
48.4141,-67.9967
48.2748,-68.0256
48.2012,-67.9089
48.3914,-67.7587
48.1682,-67.6581
47.9113,-67.6490
47.6468,-67.7475
47.5457,-67.7844
47.3587,-67.7731
47.5700,-67.7102
47.2649,-67.6506
47.1321,-67.7053
47.2327,-67.6113
47.1279,-67.5444
46.9778,-67.5797
47.2024,-67.4627
47.3088,-67.4404
47.4411,-67.4094
47.3057,-67.3698
47.0243,-67.3527
46.9144,-67.2670
46.7663,-67.2755
46.6618,-67.2878
46.4800,-67.2753
46.3779,-67.2962
46.2647,-67.3482
46.2345,-67.4487
46.2931,-67.5494
46.5906,-67.5787
46.4256,-67.6150
46.4336,-67.7296
46.3084,-67.7150
45.8486,-67.6575
45.7395,-67.7087
45.6598,-67.8175
45.5449,-67.8176
45.5010,-67.7131
45.3904,-67.6960
45.2487,-67.7150
45.1316,-67.7472
44.9732,-67.7311
44.7171,-67.7836
44.7811,-67.9332
44.6550,-68.0050
44.5232,-67.9630
44.1550,-67.9784
44.0022,-67.9685
43.8766,-68.0050
43.7761,-68.0465
43.5077,-68.0593
43.4055,-68.0346
43.1074,-68.0641
42.9959,-68.0915
42.8594,-68.1038
42.6594,-68.1658
42.5470,-68.2458
42.5261,-68.3512
42.2892,-68.3777
42.1091,-68.4109
41.9807,-68.4063
41.5440,-68.4721
41.3563,-68.5159
41.2303,-68.5551
41.1193,-68.5639
41.0148,-68.5964
40.8888,-68.7094
40.7808,-68.7346
40.5239,-68.7192
40.3986,-68.7639
40.2629,-68.8022
39.8991,-68.8225
39.8035,-68.9256
39.7074,-69.0680
39.8113,-69.1809
39.7468,-69.2838
39.8479,-69.3847
39.7832,-69.4860
39.7131,-69.5868
39.5887,-69.5988
39.2088,-69.7066
39.1294,-69.8111
39.2459,-69.8505
39.0796,-69.9059
38.8036,-69.9877
38.9211,-70.1086
39.0659,-70.1461
38.9403,-70.2047
38.7892,-70.1879
38.6851,-70.1498
38.5628,-70.1204
38.4473,-70.0375
38.3298,-70.0300
38.2197,-70.0240
38.1393,-69.8814
38.0202,-69.8494
38.2215,-69.8027
38.0596,-69.7180
37.8416,-69.7590
37.5400,-69.6847
37.2810,-69.7284
37.2405,-69.8318
37.1306,-69.8630
37.0064,-69.8805
36.9157,-69.7504
36.7839,-69.7042
36.5041,-69.6215
36.3704,-69.6056
36.2121,-69.6884
36.1016,-69.6450
35.9046,-69.6673
35.7083,-69.6661
35.5596,-69.6995
35.4348,-69.7117
35.3177,-69.7341
35.1233,-69.6994
35.1577,-69.5955
35.1257,-69.4948
35.1608,-69.3718
35.1255,-69.2595
35.0119,-69.2288
34.8895,-69.1723
34.7746,-69.1269
34.6655,-69.1149
34.4679,-69.0816
34.3615,-69.1329
33.9216,-69.1222
33.8112,-69.0914
33.6282,-69.0610
33.8306,-69.0094
33.9749,-68.9474
34.0760,-68.8863
34.3713,-68.8063
34.3006,-68.6882
33.7151,-68.6738
33.2160,-68.6696
32.8381,-68.7521
32.6106,-68.8437
32.5057,-68.9031
32.5296,-69.0363
32.7013,-69.2436
32.9279,-69.3437
32.9829,-69.4503
32.9963,-69.5722
32.9618,-69.6860
32.8519,-69.7853
32.8773,-69.9049
32.7707,-69.9820
32.6242,-70.0403
32.3659,-70.0533
32.0452,-70.1184
31.8444,-70.1469
31.6091,-70.2001
31.4958,-70.2044
31.2804,-70.2371
31.0441,-70.2316
30.9353,-70.2146
30.7378,-70.2735
30.6317,-70.2613
30.4393,-70.2668
30.2956,-70.2776
30.1926,-70.2736
29.8412,-70.3113
29.6027,-70.3725
29.4860,-70.3920
29.3762,-70.4329
29.2015,-70.4817
29.0892,-70.5370
28.8333,-70.5950
28.7219,-70.6101
28.6099,-70.6330
28.4948,-70.6778
28.3150,-70.6785
28.2025,-70.7153
28.0853,-70.7122
27.6284,-70.7413
27.5003,-70.8095
27.3899,-70.8215
27.2513,-70.8388
27.2988,-70.9521
26.9792,-70.9387
26.8615,-70.9436
26.6992,-70.9614
26.5178,-71.0226
26.3903,-71.0305
26.2678,-71.0084
26.1594,-71.0344
25.9827,-71.0419
25.8279,-71.0082
25.7158,-70.9900
25.5991,-70.9775
25.4404,-70.9802
25.2606,-70.9809
24.9680,-70.9455
24.5552,-70.8468
24.3193,-70.7403
24.4554,-70.6145
24.2775,-70.4605
24.1755,-70.4242
23.7525,-70.4026
23.6673,-70.5239
23.5524,-70.5681
23.5129,-70.6708
23.4126,-70.7437
23.2927,-70.8212
23.1807,-70.8131
22.9725,-70.8235
22.8552,-70.8084
22.7249,-70.7693
22.5956,-70.7729
22.4886,-70.7577
22.3805,-70.7615
22.2494,-70.6858
22.0285,-70.6830
21.8264,-70.6550
22.1669,-70.6242
22.4810,-70.6100
22.4756,-70.4885
22.3381,-70.4553
22.1815,-70.3850
22.0583,-70.3488
21.8016,-70.2359
21.6943,-70.2346
21.5025,-70.3840
21.3415,-70.4817
21.2085,-70.5764
21.1702,-70.6785
21.1726,-70.7848
21.0431,-70.8637
20.8869,-70.8556
20.7053,-70.8831
20.5789,-70.9021
20.4226,-70.9225
20.2285,-70.9054
20.1123,-70.9309
19.9036,-70.9125
19.7889,-70.8933
19.6282,-70.9409
19.2892,-70.9143
19.1305,-70.8601
19.0285,-70.7614
18.9207,-70.6526
19.1372,-70.4950
19.2511,-70.3893
19.2000,-70.2883
18.9417,-70.1710
18.8389,-70.1813
18.7146,-70.2599
18.5730,-70.2639
18.4470,-70.3001
18.3162,-70.3244
18.4982,-70.5025
18.3758,-70.5075
18.0938,-70.5424
17.9084,-70.5141
17.7894,-70.5108
17.4841,-70.4789
17.2170,-70.4640
16.9609,-70.4806
16.5051,-70.4542
16.6193,-70.3430
16.6309,-70.2369
16.5773,-70.1314
16.2844,-70.1490
16.1750,-70.1412
15.9626,-70.1896
15.8579,-70.2600
15.8269,-70.3776
15.7025,-70.3650
15.5999,-70.3312
15.1449,-70.3102
15.0369,-70.2909
14.8980,-70.2988
14.7800,-70.3298
14.6520,-70.3017
14.5398,-70.2900
14.4270,-70.2956
14.2476,-70.2950
14.1353,-70.3263
14.0168,-70.3415
13.8488,-70.3478
13.6504,-70.3234
13.3997,-70.2862
13.2923,-70.2473
13.1865,-70.1664
13.0850,-70.0751
12.9692,-70.0462
12.7351,-70.0715
12.5593,-70.0538
12.4446,-70.0702
12.9398,-70.1650
13.0410,-70.2345
12.8971,-70.2482
12.7366,-70.3200
12.6086,-70.3206
12.3802,-70.3586
12.2791,-70.4146
12.1633,-70.4709
12.0913,-70.6032
12.0150,-70.7130
11.9142,-70.7379
11.7009,-70.7717
11.3516,-70.7366
11.2376,-70.7570
11.1182,-70.7005
10.9689,-70.6887
10.8096,-70.6466
10.7058,-70.6320
10.5999,-70.6047
10.4768,-70.5722
10.3392,-70.5390
9.9793,-70.4535
9.8672,-70.3920
9.7650,-70.3486
9.6565,-70.3430
9.6362,-70.2400
9.5310,-70.1862
9.4221,-70.1152
9.2943,-70.0788
9.1826,-70.0709
9.0806,-70.0893
8.8984,-70.1855
9.0198,-70.2708
9.1262,-70.2817
9.0242,-70.3577
8.8372,-70.3539
8.6939,-70.4211
8.5497,-70.4723
8.4431,-70.4824
8.3288,-70.4679
8.2253,-70.4944
8.1052,-70.4753
7.9304,-70.4723
7.8342,-70.3661
7.9219,-70.2439
7.4790,-70.1899
7.4275,-70.3122
7.6570,-70.4736
7.5537,-70.5285
7.4489,-70.5217
7.3486,-70.5236
7.2424,-70.5441
7.1096,-70.5468
7.0018,-70.5240
6.8988,-70.5605
6.7959,-70.5579
6.6457,-70.6021
6.5364,-70.5753
6.4290,-70.5812
6.2974,-70.6200
6.1883,-70.6028
6.0604,-70.6253
5.8011,-70.6336
5.6799,-70.6130
5.4417,-70.6298
5.3147,-70.6497
5.2097,-70.6502
5.0737,-70.6337
4.9629,-70.6887
4.8530,-70.6847
4.6248,-70.7208
4.5078,-70.7180
4.3976,-70.7109
4.2720,-70.7761
4.0965,-70.7752
3.9074,-70.8038
3.7756,-70.8160
3.6227,-70.8411
3.3272,-70.8565
3.2227,-70.8596
3.0741,-70.8946
2.8233,-70.8906
2.7140,-70.8946
2.6116,-70.8969
2.4992,-70.9044
2.1987,-70.9544
1.9486,-70.9911
1.7267,-71.0334
1.6113,-71.0652
1.4841,-71.0922
1.1928,-71.1488
0.9338,-71.1794
0.7964,-71.2128
0.6916,-71.2242
0.5471,-71.2618
0.4378,-71.3198
0.2918,-71.3362
0.0787,-71.4202
-0.2269,-71.6222
-0.4693,-71.7540
-0.5809,-71.7101
-0.7560,-71.6565
-0.8761,-71.6406
-0.8453,-71.5032
-0.8043,-71.3948
-0.9127,-71.3186
-1.1376,-71.2553
-1.2725,-71.2918
-1.3063,-71.4028
-1.4674,-71.4584
-1.5778,-71.4280
-1.7362,-71.4155
-1.8611,-71.4470
-1.9720,-71.4225
-2.0876,-71.4827
-2.1966,-71.4461
-2.3368,-71.3901
-2.4853,-71.3694
-2.6505,-71.2882
-2.7781,-71.2848
-2.8871,-71.2680
-2.9923,-71.2809
-3.1328,-71.3566
-3.2392,-71.3015
-3.3378,-71.4252
-3.4463,-71.4348
-3.5507,-71.5154
-3.7071,-71.4571
-3.8883,-71.3066
-3.9904,-71.3156
-4.1404,-71.3422
-4.3454,-71.3261
-4.5996,-71.3450
-4.7091,-71.3347
-5.1938,-71.3308
-5.2984,-71.3552
-5.4116,-71.3399
-5.5275,-71.3411
-5.8201,-71.3411
-6.0682,-71.3473
-6.1796,-71.3582
-6.2811,-71.3106
-6.0745,-71.2314
-6.0437,-71.1183
-5.7357,-71.0388
-5.6304,-70.8942
-5.6556,-70.7433
-6.0136,-70.6798
-6.3179,-70.7079
-6.4298,-70.7379
-6.5533,-70.8150
-6.6183,-70.9240
-6.9513,-70.8576
-7.2843,-70.7912
-7.4921,-70.7848
-7.8558,-70.8259
-7.9619,-70.8731
-7.8756,-70.9899
-7.6886,-71.0632
-7.5642,-71.1506
-7.5636,-71.3110
-7.7652,-71.4284
-7.7584,-71.5359
-7.6224,-71.5838
-7.7394,-71.6474
-8.0912,-71.6576
-8.2267,-71.6047
-8.3503,-71.6661
-8.5668,-71.7125
-8.6940,-71.7050
-8.7154,-71.5857
-8.8298,-71.5333
-8.8242,-71.4275
-8.9689,-71.4283
-9.0707,-71.4192
-9.0296,-71.3097
-9.0545,-71.2067
-9.4516,-71.0992
-9.8336,-71.0929
-9.9395,-71.0624
-9.9431,-70.9445
-10.0697,-70.9119
-10.2668,-70.9314
-10.3944,-70.9611
-10.2154,-71.0402
-10.0941,-71.0642
-9.9888,-71.1193
-10.1011,-71.1811
-10.3483,-71.2392
-10.5956,-71.2973
-10.7037,-71.3622
-10.6416,-71.4802
-10.7581,-71.5774
-10.9607,-71.5763
-11.0721,-71.5490
-11.2181,-71.4665
-11.3706,-71.4234
-11.6095,-71.4169
-11.7129,-71.3552
-11.8795,-71.2603
-12.0643,-71.2971
-12.2086,-71.3027
-12.3492,-71.3564
-12.3309,-71.4948
-12.1752,-71.6240
-11.9879,-71.6795
-11.7535,-71.7057
-11.5274,-71.7553
-11.2383,-71.7491
-10.9491,-71.7429
-10.8472,-71.7809
-10.9178,-71.8958
-11.0362,-72.0050
-11.1499,-72.0817
-11.2504,-72.1008
-11.3613,-72.1627
-11.2470,-72.1655
-11.3478,-72.2615
-11.3479,-72.3801
-11.4640,-72.4415
-11.9004,-72.4922
-12.2444,-72.5407
-12.4117,-72.5553
-12.5172,-72.5831
-12.8612,-72.6535
-12.9628,-72.7289
-13.1285,-72.7892
-13.2640,-72.8058
-13.3794,-72.8361
-13.4910,-72.8463
-13.6304,-72.7989
-13.7903,-72.7867
-13.8996,-72.7711
-14.0140,-72.7387
-14.2211,-72.7117
-14.3648,-72.7089
-14.2515,-72.7774
-14.0298,-72.9085
-13.8953,-72.9867
-14.0146,-73.0663
-14.1317,-73.1310
-14.2628,-73.1207
-14.3668,-73.1310
-14.5093,-73.1204
-14.6124,-73.0822
-14.8832,-73.0424
-14.9840,-73.0525
-15.1799,-73.0441
-15.4267,-73.0911
-15.5414,-73.0768
-15.8697,-73.1391
-15.9789,-73.1946
-15.9762,-73.3038
-16.4385,-73.4133
-16.5436,-73.4687
-16.5877,-73.5735
-16.5832,-73.6863
-16.3994,-73.7224
-15.9297,-73.7502
-15.8258,-73.7887
-16.1964,-73.8341
-16.3920,-73.8793
-16.5123,-73.8570
-16.2624,-73.8948
-15.6863,-73.9485
-15.2414,-73.8757
-14.7965,-73.8029
-14.6766,-73.8118
-14.4163,-73.8420
-14.5182,-73.9340
-14.6930,-74.0016
-14.8280,-74.0812
-14.9537,-74.1033
-15.0900,-74.1262
-15.1932,-74.1813
-15.3021,-74.2214
-15.2809,-74.3385
-15.5605,-74.3997
-15.7531,-74.4304
-15.9266,-74.3775
-16.2620,-74.3425
-16.5973,-74.3074
-17.0268,-74.3223
-17.4563,-74.3372
-17.5708,-74.3696
-17.6173,-74.4705
-17.6232,-74.5852
-17.8104,-74.6170
-17.9214,-74.6345
-17.8506,-74.7433
-17.9970,-74.8227
-18.1063,-74.8727
-18.2266,-74.9662
-18.3696,-74.9948
-18.4847,-75.0214
-18.5463,-75.1469
-18.6542,-75.1502
-18.7610,-75.2284
-18.8649,-75.2289
-18.7377,-75.3000
-18.6148,-75.3307
-18.5065,-75.4157
-18.2514,-75.4602
-18.4083,-75.4809
-18.5281,-75.4661
-18.6536,-75.4821
-18.9871,-75.4428
-19.2378,-75.5020
-19.3382,-75.5305
-19.5924,-75.5400
-19.6941,-75.5296
-20.0836,-75.5108
-20.3995,-75.4721
-20.7055,-75.5284
-20.8167,-75.6261
-20.9475,-75.6330
-21.0801,-75.6804
-21.2696,-75.7143
-21.6805,-75.6712
-21.8116,-75.7087
-22.0509,-75.6816
-22.3019,-75.6446
-22.5334,-75.6420
-22.6507,-75.6907
-22.8471,-75.7076
-23.1051,-75.7047
-23.2152,-75.7160
-23.7415,-75.7472
-24.2137,-75.7564
-24.3256,-75.7799
-24.7312,-75.8182
-25.1369,-75.8565
-25.5425,-75.8947
-25.9482,-75.9330
-26.1172,-75.9739
-26.2316,-75.9850
-26.3737,-76.0323
-26.5074,-76.0549
-26.6265,-76.0951
-26.7941,-76.0921
-26.9852,-76.1697
-27.2202,-76.1612
-27.3376,-76.1721
-27.5976,-76.2275
-27.8197,-76.2275
-28.1661,-76.2694
-28.5126,-76.3113
-28.8591,-76.3533
-29.1573,-76.4254
-29.3395,-76.4395
-29.4715,-76.4902
-29.6266,-76.5694
-30.1535,-76.6353
-30.3761,-76.6995
-30.5392,-76.7854
-30.6426,-76.8347
-31.0268,-76.8921
-31.3615,-76.9344
-31.6961,-76.9767
-31.8514,-77.0510
-32.1195,-77.1707
-32.5006,-77.1262
-32.9546,-77.1889
-33.1204,-77.2531
-33.3463,-77.2595
-33.4823,-77.2869
-33.5936,-77.2879
-33.6968,-77.3058
-33.8395,-77.3782
-33.9755,-77.4189
-34.0856,-77.4299
-34.3205,-77.4664
-34.4263,-77.5236
-34.5727,-77.5989
-34.6883,-77.6186
-34.7412,-77.7311
-34.4591,-77.8220
-34.5979,-77.8460
-35.0565,-77.8234
-35.3129,-77.8444
-35.4161,-77.9246
-35.4905,-78.0507
-35.6073,-78.0728
-35.7833,-78.1576
-35.9275,-78.1857
-36.0277,-78.2255
-36.2602,-78.3923
-36.3918,-78.5402
-36.4253,-78.6842
-36.3446,-78.8152
-35.8528,-78.8966
-35.4542,-78.9416
-35.0556,-78.9866
-34.6570,-79.0316
-34.2585,-79.0766
-34.1518,-79.1176
-33.7521,-79.1734
-33.2862,-79.2086
-32.8202,-79.2439
-32.3784,-79.2101
-31.9366,-79.1763
-31.4948,-79.1425
-31.0530,-79.1088
-30.6112,-79.0750
-30.5107,-79.0961
-30.2975,-79.0373
-30.1838,-79.0442
-29.9897,-79.0915
-30.4495,-79.2172
-30.5562,-79.2482
-30.0598,-79.2628
-29.8338,-79.2761
-29.6304,-79.2682
-29.9116,-79.3744
-30.2818,-79.4688
-30.6521,-79.5632
-30.1780,-79.6042
-29.6827,-79.6204
-29.1874,-79.6365
-28.6921,-79.6527
-28.1968,-79.6689
-27.7015,-79.6850
-27.2063,-79.7012
-26.7110,-79.7174
-26.2157,-79.7335
-25.7204,-79.7497
-25.2251,-79.7658
-24.7298,-79.7820
-24.2562,-79.7151
-24.2620,-79.8224
-24.0898,-79.8196
-23.9308,-79.8303
-23.8210,-79.8172
-23.3367,-79.8590
-22.9346,-79.8881
-22.5325,-79.9171
-22.7668,-79.9262
-22.9056,-79.9828
-23.2933,-79.9919
-23.6809,-80.0009
-24.0686,-80.0099
-24.2092,-80.0698
-24.7394,-80.0798
-25.2246,-80.0837
-25.7099,-80.0876
-26.1951,-80.0915
-26.3058,-80.1186
-26.8226,-80.1297
-27.3123,-80.1373
-27.8020,-80.1450
-28.2917,-80.1526
-28.7814,-80.1603
-29.2711,-80.1679
-29.7608,-80.1756
-29.8638,-80.2154
-29.7209,-80.2620
-29.8727,-80.2634
-30.3757,-80.2886
-30.8273,-80.2929
-31.2789,-80.2971
-30.9532,-80.3836
-30.5869,-80.4584
-30.4569,-80.4582
-30.3502,-80.4999
-30.5058,-80.4782
-30.8870,-80.4675
-31.2682,-80.4567
-31.6493,-80.4460
-32.0305,-80.4352
-32.4810,-80.4884
-32.9315,-80.5416
-33.0697,-80.5305
-33.4131,-80.4977
-33.1776,-80.5546
-33.4762,-80.6154
-33.9467,-80.6154
-34.4173,-80.6154
-34.8878,-80.6154
-35.3584,-80.6153
-35.4668,-80.6481
-35.2150,-80.6954
-35.4683,-80.7407
-35.7217,-80.7861
-35.8277,-80.8398
-35.9824,-80.8845
-36.4579,-80.9347
-36.5951,-80.9726
-36.8170,-80.9750
-36.9785,-81.0524
-37.1238,-81.0562
-37.2303,-81.0893
-37.3369,-81.0781
-37.4711,-81.0313
-37.6879,-81.0134
-38.0075,-80.9540
-38.3922,-80.9120
-38.5466,-80.9135
-38.7554,-80.8710
-38.9327,-80.9067
-39.2410,-80.9515
-39.5492,-80.9964
-39.6991,-81.0214
-39.8385,-81.0436
-40.1413,-81.1207
-40.3980,-81.1699
-40.5693,-81.1549
-40.9156,-81.1899
-41.0467,-81.1814
-41.5879,-81.3401
-41.7246,-81.3996
-41.8317,-81.4448
-41.9561,-81.5509
-42.2065,-81.6364
-42.5175,-81.7550
-42.7998,-81.8186
-42.9064,-81.8302
-43.1319,-81.8785
-43.1690,-81.9929
-43.1554,-82.0968
-43.2642,-82.1423
-43.6821,-82.3003
-44.0111,-82.3912
-44.1530,-82.3893
-44.0470,-82.2995
-44.1986,-82.2555
-44.3052,-82.3155
-44.5372,-82.3803
-45.0288,-82.4535
-45.5204,-82.5266
-45.7194,-82.4436
-45.8325,-82.4518
-45.9469,-82.4921
-46.0536,-82.5549
-46.5183,-82.5034
-46.6328,-82.4308
-46.3008,-82.3059
-46.0888,-82.2244
-45.9488,-82.1257
-46.0539,-82.0833
-46.1969,-82.0143
-46.2792,-81.9098
-46.6671,-81.9515
-47.0550,-81.9933
-47.1757,-82.0533
-47.2955,-82.0695
-47.3963,-82.0450
-47.5276,-82.0476
-47.4237,-82.0075
-47.2638,-81.9700
-47.3682,-81.9703
-47.8877,-81.9220
-48.1882,-81.8915
-48.3804,-81.8903
-48.8159,-81.9110
-49.2514,-81.9317
-49.6869,-81.9524
-50.1224,-81.9731
-50.5579,-81.9938
-50.7334,-81.9596
-51.2469,-82.0107
-51.7306,-82.0626

-51.7306,-82.0626
-52.1869,-82.1115
-52.6431,-82.1604
-52.9340,-82.1428
-53.2249,-82.1251
-53.7996,-82.1940
-53.9093,-82.1784
-54.3035,-82.1917
-53.9700,-82.1985
-54.2932,-82.2535
-54.1739,-82.2630
-54.5006,-82.2874
-54.7615,-82.2997
-54.9879,-82.3469
-55.0998,-82.3844
-55.1439,-82.4907
-55.3929,-82.5065
-55.4978,-82.4743
-55.6811,-82.4617
-55.8262,-82.4851
-55.9272,-82.4831
-56.2964,-82.6212
-56.7917,-82.7337
-57.2453,-82.8220
-57.6989,-82.9103
-57.8966,-83.0090
-58.2900,-83.1218
-58.6833,-83.2346
-59.0766,-83.3473
-59.4700,-83.4601
-59.8336,-83.4587
-60.1601,-83.4481
-60.4461,-83.4687
-60.6081,-83.4284
-60.9001,-83.4742
-61.1136,-83.4479
-61.0050,-83.4240
-60.8996,-83.3880
-61.1104,-83.4133
-61.2552,-83.3757
-61.4191,-83.3912
-61.5207,-83.3928
-61.7376,-83.3617
-61.8515,-83.3676
-61.6248,-83.3122
-61.4847,-83.2547
-61.3266,-83.2136
-61.1925,-83.1985
-61.0401,-83.1196
-60.9749,-83.0055
-61.0965,-82.9050
-61.2183,-82.9391
-61.3371,-82.8981
-61.5321,-83.0021
-61.6578,-83.0577
-61.8158,-82.9946
-61.9416,-83.0284
-62.1385,-83.0369
-61.9972,-83.0012
-62.0824,-82.8912
-62.4031,-82.7455
-62.5189,-82.7258
-62.7291,-82.5778
-62.3954,-82.4894
-61.9957,-82.4592
-61.7584,-82.4026
-61.2902,-82.3422
-61.1202,-82.3443
-60.8132,-82.2797
-60.5062,-82.2151
-60.4012,-82.1702
-60.6929,-82.1977
-61.1635,-82.2030
-61.6182,-82.2453
-62.0730,-82.2875
-62.4719,-82.2564
-62.7409,-82.2681
-63.0099,-82.2797
-63.1888,-82.2576
-63.3334,-82.3408
-63.5876,-82.3215
-63.8418,-82.3022
-64.1407,-82.3563
-64.4396,-82.4103
-64.7648,-82.3802
-65.0726,-82.4060
-65.1544,-82.3012
-65.3750,-82.2631
-65.4882,-82.2934
-65.7592,-82.3025
-66.0303,-82.3116
-65.9134,-82.2631
-66.0281,-82.2397
-65.8939,-82.2272
-66.0336,-82.2145
-65.9437,-82.0958
-65.7428,-82.0268
-65.6298,-81.9866
-65.9786,-81.9585
-66.2558,-81.9480
-65.8031,-81.8884
-65.3579,-81.8851
-64.9127,-81.8818
-64.4676,-81.8784
-64.0224,-81.8751
-63.5772,-81.8718
-63.4761,-81.8373
-63.8641,-81.7845
-64.2489,-81.7889
-64.6336,-81.7934
-64.7513,-81.7979
-64.9176,-81.8195
-65.2680,-81.7902
-65.6249,-81.7841
-65.4172,-81.7011
-65.3038,-81.7175
-64.9792,-81.6950
-64.7785,-81.6370
-64.6168,-81.6193
-64.5135,-81.6388
-64.6653,-81.6773
-64.4557,-81.6933
-64.1986,-81.6884
-64.0922,-81.6661
-63.9368,-81.6096
-64.0844,-81.6889
-63.7374,-81.6894
-63.4930,-81.6407
-63.3912,-81.6321
-62.9883,-81.7086
-62.5978,-81.7006
-62.2073,-81.6926
-62.0836,-81.6457
-62.1892,-81.5994
-62.4142,-81.5575
-62.8493,-81.5529
-63.2843,-81.5483
-63.7194,-81.5437
-64.1545,-81.5391
-64.5896,-81.5344
-64.9233,-81.5134
-65.1743,-81.5123
-65.6311,-81.4549
-66.0878,-81.3974
-66.5446,-81.3400
-67.0014,-81.2826
-67.4581,-81.2251
-67.9149,-81.1677
-68.3717,-81.1103
-68.0877,-81.0510
-68.2349,-81.0035
-68.4487,-80.9771
-68.6803,-80.9609
-68.9525,-80.9848
-69.1164,-81.0256
-69.4298,-81.0029
-69.6855,-80.9760
-69.9758,-80.9760
-70.1569,-80.8953
-70.3246,-80.8404
-70.3679,-80.7231
-70.8206,-80.6101
-70.9413,-80.6251
-71.0677,-80.6018
-71.2818,-80.6635
-71.5266,-80.7154
-71.6386,-80.7000
-71.9581,-80.7328
-72.2776,-80.7656
-72.4110,-80.7441
-72.5160,-80.7703
-72.6290,-80.9104
-72.7692,-80.9692
-73.1055,-80.9289
-73.4419,-80.8887
-73.7782,-80.8484
-73.9511,-80.8373
-74.1042,-80.7962
-74.2770,-80.8233
-74.4792,-80.8344
-74.5942,-80.8708
-74.7247,-80.8854
-74.8383,-80.9194
-74.9621,-80.8940
-75.0844,-80.8836
-75.2410,-80.8820
-75.3811,-80.8808
-75.4986,-80.8966
-75.5999,-80.8781
-75.7709,-80.8376
-75.3490,-80.8001
-75.1925,-80.7713
-75.0411,-80.7936
-75.2471,-80.7411
-75.3478,-80.7219
-75.4698,-80.7037
-75.6482,-80.6628
-75.5199,-80.5706
-75.4017,-80.5192
-75.5123,-80.4467
-75.8721,-80.3077
-75.9872,-80.3032
-76.0951,-80.2941
-76.2334,-80.2026
-76.2466,-80.0896
-76.7384,-80.1147
-77.2022,-80.1482
-77.6661,-80.1817
-77.7790,-80.1619
-77.9005,-80.1490
-78.2732,-80.1782
-78.7969,-80.1073
-79.2212,-80.0643
-79.6454,-80.0213
-79.2337,-79.9888
-78.7800,-79.9951
